"-0.820757"	"-12.6201"	"5.58043"	"MEG2123"
"0.691328"	"-13.2528"	"2.11966"	"MEG2132"
"0.691328"	"-13.2528"	"2.11966"	"MEG2133"
"-2.72223"	"-13.1016"	"2.27528"	"MEG2142"
"-2.72223"	"-13.1016"	"2.27528"	"MEG2143"
"5.3166"	"-2.44727"	"15.5973"	"MEG2212"
"5.3166"	"-2.44727"	"15.5973"	"MEG2213"
"7.87644"	"-3.07389"	"13.2191"	"MEG2222"
"7.87644"	"-3.07389"	"13.2191"	"MEG2223"
"5.42897"	"-6.34144"	"14.0574"	"MEG2232"
"5.42897"	"-6.34144"	"14.0574"	"MEG2233"
"1.86636"	"-4.92763"	"16.2015"	"MEG2242"
"1.86636"	"-4.92763"	"16.2015"	"MEG2243"
"4.77302"	"-9.19207"	"11.4752"	"MEG2312"
"4.77302"	"-9.19207"	"11.4752"	"MEG2313"
"5.81907"	"-10.095"	"8.16425"	"MEG2322"
"5.81907"	"-10.095"	"8.16425"	"MEG2323"
"2.49947"	"-12.2302"	"5.29784"	"MEG2332"
"2.49947"	"-12.2302"	"5.29784"	"MEG2333"
"2.7254"	"-11.4334"	"8.60452"	"MEG2342"
"2.7254"	"-11.4334"	"8.60452"	"MEG2343"
"9.35818"	"-3.9344"	"10.1694"	"MEG2412"
"9.35818"	"-3.9344"	"10.1694"	"MEG2413"
"9.8101"	"-4.89846"	"6.91382"	"MEG2422"
"9.8101"	"-4.89846"	"6.91382"	"MEG2423"
"8.1937"	"-7.7962"	"7.53311"	"MEG2432"
"8.1937"	"-7.7962"	"7.53311"	"MEG2433"
"7.53615"	"-7.03236"	"10.879"	"MEG2442"
"7.53615"	"-7.03236"	"10.879"	"MEG2443"
"5.55282"	"-10.935"	"4.88885"	"MEG2512"
"5.55282"	"-10.935"	"4.88885"	"MEG2513"
"7.9482"	"-8.63361"	"4.27736"	"MEG2522"
"7.9482"	"-8.63361"	"4.27736"	"MEG2523"
"6.66923"	"-10.5661"	"1.25116"	"MEG2532"
"6.66923"	"-10.5661"	"1.25116"	"MEG2533"
"3.90717"	"-12.3775"	"1.74042"	"MEG2542"
"3.90717"	"-12.3775"	"1.74042"	"MEG2543"
"10.4277"	"-2.55573"	"2.98816"	"MEG2612"
"10.4277"	"-2.55573"	"2.98816"	"MEG2613"
"9.98659"	"-4.88182"	"-0.0218666"	"MEG2622"
"9.98659"	"-4.88182"	"-0.0218666"	"MEG2623"
"8.70565"	"-7.95676"	"0.642195"	"MEG2632"
"8.70565"	"-7.95676"	"0.642195"	"MEG2633"
"9.61416"	"-5.74805"	"3.6577"	"MEG2642"
"9.61416"	"-5.74805"	"3.6577"	"MEG2643"
